org.apache.commons.lang3.time.FastDatePrinter,545,0.244
org.apache.commons.lang3.time.DateUtils,1683,0.244
org.apache.commons.lang3.time.DateUtils,1684,0.244
org.apache.commons.lang3.math.NumberUtils,1322,0.185
org.apache.commons.lang3.reflect.FieldUtils,428,0.178
org.apache.commons.lang3.reflect.FieldUtils,172,0.162
org.apache.commons.lang3.reflect.MemberUtils,56,0.148
org.apache.commons.lang3.reflect.FieldUtils,176,0.137
org.apache.commons.lang3.StringUtils,3573,0.136
org.apache.commons.lang3.reflect.MemberUtils,59,0.135
org.apache.commons.lang3.StringUtils,3578,0.13
org.apache.commons.lang3.reflect.FieldUtils,107,0.13
org.apache.commons.lang3.StringUtils,3576,0.122
org.apache.commons.lang3.StringUtils,3577,0.122
org.apache.commons.lang3.reflect.FieldUtils,338,0.122
org.apache.commons.lang3.reflect.FieldUtils,341,0.122
org.apache.commons.lang3.reflect.FieldUtils,382,0.122
org.apache.commons.lang3.reflect.FieldUtils,385,0.122
org.apache.commons.lang3.math.Fraction,742,0.122
org.apache.commons.lang3.math.Fraction,745,0.122
org.apache.commons.lang3.math.Fraction,746,0.122
org.apache.commons.lang3.math.Fraction,753,0.122
org.apache.commons.lang3.math.Fraction,754,0.122
org.apache.commons.lang3.math.Fraction,758,0.122
org.apache.commons.lang3.time.DurationFormatUtils,456,0.116
org.apache.commons.lang3.time.DateUtils,1078,0.116
org.apache.commons.lang3.time.DateUtils,1079,0.116
org.apache.commons.lang3.reflect.FieldUtils,118,0.115
org.apache.commons.lang3.math.Fraction,580,0.115
org.apache.commons.lang3.math.Fraction,593,0.115
org.apache.commons.lang3.math.Fraction,604,0.115
org.apache.commons.lang3.math.Fraction,611,0.115
org.apache.commons.lang3.math.Fraction,614,0.115
org.apache.commons.lang3.math.Fraction,617,0.115
org.apache.commons.lang3.time.FastDatePrinter,485,0.107
org.apache.commons.lang3.time.FastDatePrinter,1072,0.102
