com.google.javascript.jscomp.mozilla.rhino.Parser,2038,0.4
com.google.javascript.jscomp.mozilla.rhino.Parser,2037,0.316
com.google.javascript.jscomp.TypeValidator,552,0.179
com.google.javascript.jscomp.TypeValidator,553,0.179
com.google.javascript.jscomp.Scope,265,0.179
com.google.javascript.jscomp.Scope,268,0.179
com.google.javascript.jscomp.parsing.JsDocInfoParser,1662,0.161
com.google.javascript.jscomp.TypeValidator,549,0.138
com.google.javascript.jscomp.parsing.JsDocInfoParser,1652,0.133
com.google.javascript.jscomp.parsing.JsDocInfoParser,1653,0.133
com.google.javascript.jscomp.mozilla.rhino.Parser,162,0.126
com.google.javascript.jscomp.mozilla.rhino.Parser,163,0.126
com.google.javascript.jscomp.mozilla.rhino.Parser,164,0.126
com.google.javascript.jscomp.mozilla.rhino.Parser,165,0.126
com.google.javascript.jscomp.mozilla.rhino.Parser,167,0.126
com.google.javascript.jscomp.mozilla.rhino.Parser,168,0.126
com.google.javascript.jscomp.mozilla.rhino.Parser,2035,0.124
com.google.javascript.jscomp.mozilla.rhino.ast.Scope,203,0.122
com.google.javascript.jscomp.ChainableReverseAbstractInterpreter,79,0.101
com.google.javascript.jscomp.ChainableReverseAbstractInterpreter,80,0.101
com.google.javascript.jscomp.ChainableReverseAbstractInterpreter,81,0.101
com.google.javascript.jscomp.ChainableReverseAbstractInterpreter,82,0.101
com.google.javascript.jscomp.ChainableReverseAbstractInterpreter,89,0.101
com.google.javascript.jscomp.ProcessClosurePrimitives,239,0.098
com.google.javascript.jscomp.ProcessClosurePrimitives,240,0.098
com.google.javascript.jscomp.ProcessClosurePrimitives,241,0.098
com.google.javascript.jscomp.ProcessClosurePrimitives,244,0.098
com.google.javascript.jscomp.TypeCheck,925,0.098
com.google.javascript.jscomp.mozilla.rhino.Parser,172,0.095
com.google.javascript.jscomp.mozilla.rhino.Parser,174,0.095
com.google.javascript.jscomp.TypeCheck,1236,0.093
com.google.javascript.jscomp.TypeCheck,1234,0.093
com.google.javascript.jscomp.TypeCheck,1235,0.093
com.google.javascript.jscomp.Compiler,1778,0.093
com.google.javascript.jscomp.MemoizedScopeCreator,56,0.092
com.google.javascript.rhino.jstype.JSTypeRegistry,1382,0.086
com.google.javascript.rhino.jstype.JSType,660,0.085
com.google.javascript.rhino.jstype.JSType,661,0.085
com.google.javascript.rhino.jstype.JSType,662,0.085
com.google.javascript.rhino.jstype.JSType,663,0.085
com.google.javascript.rhino.jstype.JSType,667,0.085
com.google.javascript.rhino.jstype.JSType,669,0.085
com.google.javascript.jscomp.Scope,162,0.084
com.google.javascript.jscomp.ProcessClosurePrimitives,237,0.083
com.google.javascript.rhino.jstype.JSTypeRegistry,1378,0.08
com.google.javascript.rhino.jstype.JSTypeRegistry,1379,0.08
com.google.javascript.jscomp.SemanticReverseAbstractInterpreter,255,0.079
com.google.javascript.rhino.jstype.StringType,102,0.078
com.google.javascript.jscomp.parsing.JsDocTokenStream,165,0.078
com.google.javascript.jscomp.parsing.JsDocTokenStream,166,0.078
com.google.javascript.jscomp.parsing.JsDocTokenStream,167,0.078
com.google.javascript.jscomp.parsing.JsDocTokenStream,168,0.078
com.google.javascript.jscomp.NodeTraversal,514,0.077
com.google.javascript.jscomp.LinkedFlowScope,483,0.077
com.google.javascript.jscomp.parsing.JsDocTokenStream,124,0.077
com.google.javascript.jscomp.TypeCheck,483,0.076
com.google.javascript.jscomp.TypeCheck,484,0.076
com.google.javascript.jscomp.TypeCheck,924,0.076
com.google.javascript.jscomp.ChainableReverseAbstractInterpreter,107,0.075
com.google.javascript.jscomp.TypeCheck,921,0.075
com.google.javascript.jscomp.TypeCheck,922,0.075
com.google.javascript.jscomp.TypeCheck,923,0.075
com.google.javascript.jscomp.TypedScopeCreator,514,0.075
com.google.javascript.jscomp.TypedScopeCreator,515,0.075
com.google.javascript.rhino.jstype.JSType,584,0.075
com.google.javascript.jscomp.TypeCheck,1231,0.073
com.google.javascript.jscomp.TypeCheck,1232,0.073
com.google.javascript.jscomp.TypeCheck,1233,0.073
com.google.javascript.rhino.jstype.UnionType,265,0.072
com.google.javascript.jscomp.TypeCheck,499,0.072
com.google.javascript.jscomp.TypeCheck,500,0.072
com.google.javascript.jscomp.ControlFlowAnalysis,712,0.065
com.google.javascript.jscomp.TypedScopeCreator,494,0.065
com.google.javascript.jscomp.TypedScopeCreator,495,0.065
com.google.javascript.rhino.jstype.JSType,655,0.065
com.google.javascript.rhino.jstype.JSType,659,0.065
com.google.javascript.rhino.jstype.JSType,679,0.065
com.google.javascript.rhino.jstype.UnionType,263,0.065
com.google.javascript.rhino.jstype.UnionType,264,0.065
com.google.javascript.jscomp.ControlFlowAnalysis,363,0.065
com.google.javascript.jscomp.ProcessClosurePrimitives,355,0.064
com.google.javascript.jscomp.TypeInference,523,0.064
com.google.javascript.jscomp.TypeInference,524,0.064
com.google.javascript.jscomp.TypeInference,526,0.064
com.google.javascript.jscomp.Scope,243,0.064
com.google.javascript.jscomp.Scope,244,0.064
com.google.javascript.jscomp.Scope,245,0.064
com.google.javascript.rhino.jstype.UnionType,196,0.064
com.google.javascript.jscomp.JSError,189,0.063
com.google.javascript.rhino.jstype.UnionType,194,0.063
com.google.javascript.rhino.jstype.UnionType,195,0.063
com.google.javascript.rhino.JSDocInfo,1124,0.063
com.google.javascript.rhino.JSDocInfo,1123,0.063
com.google.javascript.jscomp.FunctionTypeBuilder,378,0.063
com.google.javascript.jscomp.ProcessClosurePrimitives,352,0.062
com.google.javascript.jscomp.ProcessClosurePrimitives,353,0.062
com.google.javascript.jscomp.ProcessClosurePrimitives,360,0.062
com.google.javascript.rhino.jstype.UnionType,338,0.062
com.google.javascript.jscomp.ProcessClosurePrimitives,227,0.062
com.google.javascript.jscomp.ProcessClosurePrimitives,228,0.062
com.google.javascript.jscomp.ProcessClosurePrimitives,351,0.062
com.google.javascript.jscomp.ProcessClosurePrimitives,371,0.062
com.google.javascript.rhino.jstype.UnionType,189,0.062
com.google.javascript.rhino.jstype.UnionType,190,0.062
com.google.javascript.rhino.jstype.UnionType,191,0.062
com.google.javascript.rhino.jstype.JSType,586,0.062
com.google.javascript.jscomp.mozilla.rhino.ast.Scope,215,0.062
com.google.javascript.jscomp.TypeCheck,766,0.062
com.google.javascript.jscomp.TypeCheck,767,0.062
com.google.javascript.jscomp.ProcessClosurePrimitives,139,0.061
com.google.javascript.jscomp.ProcessClosurePrimitives,141,0.061
com.google.javascript.jscomp.ProcessClosurePrimitives,142,0.061
com.google.javascript.jscomp.ProcessClosurePrimitives,143,0.061
com.google.javascript.jscomp.ProcessClosurePrimitives,145,0.061
com.google.javascript.jscomp.ProcessClosurePrimitives,146,0.061
com.google.javascript.jscomp.ProcessClosurePrimitives,160,0.061
com.google.javascript.jscomp.ProcessClosurePrimitives,171,0.061
com.google.javascript.jscomp.ProcessClosurePrimitives,260,0.061
com.google.javascript.jscomp.ProcessClosurePrimitives,824,0.061
com.google.javascript.jscomp.ProcessClosurePrimitives,830,0.061
com.google.javascript.jscomp.ProcessClosurePrimitives,831,0.061
com.google.javascript.jscomp.ProcessClosurePrimitives,855,0.061
com.google.javascript.jscomp.ProcessClosurePrimitives,856,0.061
com.google.javascript.jscomp.ProcessClosurePrimitives,866,0.061
com.google.javascript.jscomp.ProcessClosurePrimitives,876,0.061
com.google.javascript.jscomp.ProcessClosurePrimitives,878,0.061
com.google.javascript.jscomp.ProcessClosurePrimitives,879,0.061
com.google.javascript.jscomp.TypeInference,517,0.061
com.google.javascript.rhino.jstype.UnionType,262,0.061
com.google.javascript.jscomp.TypeInference,286,0.06
com.google.javascript.rhino.jstype.JSType,594,0.06
com.google.javascript.rhino.jstype.JSType,595,0.06
com.google.javascript.rhino.jstype.JSType,582,0.06
com.google.javascript.jscomp.TypeInference,285,0.057
com.google.javascript.jscomp.TypeInference,289,0.057
com.google.javascript.jscomp.Scope,206,0.057
com.google.javascript.jscomp.TypeInference,1284,0.057
com.google.javascript.jscomp.TypeInference,1287,0.057
com.google.javascript.jscomp.TypeInference,1290,0.057
com.google.javascript.jscomp.TypeInference,1291,0.057
com.google.javascript.jscomp.ControlFlowAnalysis,298,0.056
com.google.javascript.jscomp.ControlFlowAnalysis,299,0.056
com.google.javascript.jscomp.ControlFlowAnalysis,358,0.056
com.google.javascript.jscomp.ControlFlowAnalysis,359,0.056
com.google.javascript.jscomp.ControlFlowAnalysis,360,0.056
com.google.javascript.jscomp.ControlFlowAnalysis,362,0.056
com.google.javascript.jscomp.ControlFlowAnalysis,368,0.056
com.google.javascript.jscomp.ControlFlowAnalysis,370,0.056
com.google.javascript.jscomp.TypeInference,255,0.055
com.google.javascript.jscomp.TypeInference,209,0.054
com.google.javascript.jscomp.TypeInference,240,0.054
com.google.javascript.jscomp.TypeInference,241,0.054
com.google.javascript.jscomp.TypeInference,242,0.054
com.google.javascript.jscomp.TypeInference,254,0.054
com.google.javascript.jscomp.FunctionTypeBuilder,650,0.054
com.google.javascript.jscomp.FunctionTypeBuilder,658,0.054
com.google.javascript.rhino.jstype.FunctionBuilder,76,0.054
com.google.javascript.rhino.jstype.FunctionBuilder,77,0.054
com.google.javascript.rhino.jstype.FunctionBuilder,102,0.054
com.google.javascript.rhino.jstype.FunctionBuilder,103,0.054
com.google.javascript.rhino.jstype.FunctionBuilder,104,0.054
com.google.javascript.rhino.jstype.FunctionBuilder,122,0.054
com.google.javascript.rhino.jstype.FunctionBuilder,123,0.054
com.google.javascript.rhino.jstype.FunctionBuilder,70,0.054
com.google.javascript.rhino.jstype.FunctionBuilder,71,0.054
com.google.javascript.jscomp.TypeCheck,1887,0.054
com.google.javascript.jscomp.FunctionTypeBuilder,643,0.053
com.google.javascript.jscomp.TypeValidator,533,0.053
com.google.javascript.jscomp.ControlFlowAnalysis,260,0.053
com.google.javascript.jscomp.TypeCheck,1657,0.053
com.google.javascript.rhino.jstype.ObjectType,112,0.053
com.google.javascript.jscomp.TypeValidator,508,0.053
com.google.javascript.jscomp.TypeValidator,509,0.053
com.google.javascript.jscomp.TypeValidator,519,0.053
com.google.javascript.jscomp.TypeValidator,524,0.053
com.google.javascript.jscomp.TypeValidator,562,0.053
com.google.javascript.jscomp.TypedScopeCreator,1047,0.053
com.google.javascript.jscomp.TypedScopeCreator,1048,0.053
com.google.javascript.jscomp.TypedScopeCreator,1050,0.053
com.google.javascript.jscomp.CompilerTypeTestCase,62,0.053
com.google.javascript.jscomp.CompilerTypeTestCase,63,0.053
com.google.javascript.jscomp.CompilerTypeTestCase,64,0.053
com.google.javascript.jscomp.CompilerTypeTestCase,66,0.053
com.google.javascript.jscomp.CompilerTypeTestCase,67,0.053
com.google.javascript.jscomp.CompilerTypeTestCase,71,0.053
com.google.javascript.jscomp.CompilerTypeTestCase,76,0.053
com.google.javascript.jscomp.CompilerTypeTestCase,77,0.053
com.google.javascript.jscomp.CompilerTypeTestCase,78,0.053
com.google.javascript.jscomp.CompilerTypeTestCase,79,0.053
com.google.javascript.jscomp.CompilerTypeTestCase,80,0.053
com.google.javascript.jscomp.TypedScopeCreator,88,0.053
com.google.javascript.rhino.jstype.JSType,308,0.052
com.google.javascript.jscomp.TypedScopeCreator,635,0.052
com.google.javascript.jscomp.TypedScopeCreator,1159,0.052
com.google.javascript.jscomp.TypeInference,448,0.052
com.google.javascript.jscomp.TypeInference,453,0.052
com.google.javascript.jscomp.TypeInference,458,0.052
com.google.javascript.rhino.jstype.FunctionBuilder,116,0.052
com.google.javascript.rhino.jstype.FunctionBuilder,117,0.052
com.google.javascript.jscomp.TypeCheck,556,0.052
com.google.javascript.jscomp.TypeCheck,557,0.052
com.google.javascript.jscomp.TypeCheck,558,0.052
com.google.javascript.jscomp.TypeCheck,1630,0.052
com.google.javascript.jscomp.TypeCheck,1634,0.052
com.google.javascript.jscomp.TypeCheck,1637,0.052
com.google.javascript.jscomp.TypeCheck,1639,0.052
com.google.javascript.jscomp.TypeCheck,1640,0.052
com.google.javascript.jscomp.TypeCheck,1642,0.052
com.google.javascript.jscomp.TypeCheck,1646,0.052
com.google.javascript.jscomp.TypeCheck,1651,0.052
com.google.javascript.jscomp.TypeCheck,1653,0.052
com.google.javascript.jscomp.TypeCheck,1661,0.052
com.google.javascript.jscomp.TypeCheck,1664,0.052
com.google.javascript.jscomp.TypeInference,438,0.052
com.google.javascript.jscomp.TypeInference,439,0.052
com.google.javascript.jscomp.NodeUtil,1662,0.051
com.google.javascript.rhino.JSDocInfo,853,0.051
com.google.javascript.jscomp.FunctionTypeBuilder,505,0.051
com.google.javascript.rhino.jstype.JSType,285,0.051
com.google.javascript.jscomp.TypedScopeCreator,634,0.051
com.google.javascript.rhino.JSDocInfo,839,0.051
com.google.javascript.jscomp.Scope,203,0.051
com.google.javascript.jscomp.Scope,204,0.051
com.google.javascript.jscomp.Scope,205,0.051
com.google.javascript.jscomp.FunctionTypeBuilder,318,0.051
com.google.javascript.jscomp.FunctionTypeBuilder,319,0.051
com.google.javascript.jscomp.FunctionTypeBuilder,342,0.051
com.google.javascript.jscomp.ControlFlowAnalysis,648,0.051
com.google.javascript.jscomp.TypedScopeCreator,207,0.051
com.google.javascript.jscomp.TypedScopeCreator,208,0.051
com.google.javascript.jscomp.TypedScopeCreator,209,0.051
com.google.javascript.jscomp.TypedScopeCreator,210,0.051
com.google.javascript.jscomp.TypedScopeCreator,211,0.051
com.google.javascript.jscomp.TypedScopeCreator,216,0.051
com.google.javascript.jscomp.TypedScopeCreator,454,0.051
com.google.javascript.rhino.JSTypeExpression,86,0.05
com.google.javascript.rhino.JSTypeExpression,93,0.05
com.google.javascript.jscomp.FunctionTypeBuilder,613,0.05
com.google.javascript.rhino.JSDocInfo,1285,0.05
com.google.javascript.jscomp.TypedScopeCreator,1069,0.05
com.google.javascript.jscomp.FunctionTypeBuilder,607,0.05
com.google.javascript.jscomp.parsing.JsDocInfoParser,662,0.05
com.google.javascript.jscomp.parsing.JsDocInfoParser,664,0.05
com.google.javascript.jscomp.TypedScopeCreator,1743,0.05
com.google.javascript.jscomp.TypedScopeCreator,1744,0.05
com.google.javascript.jscomp.TypedScopeCreator,1746,0.05
com.google.javascript.jscomp.TypedScopeCreator,1750,0.05
com.google.javascript.rhino.JSDocInfo,819,0.05
com.google.javascript.jscomp.FunctionTypeBuilder,554,0.05
com.google.javascript.jscomp.FunctionTypeBuilder,555,0.05
com.google.javascript.jscomp.InferJSDocInfo,207,0.05
com.google.javascript.jscomp.FunctionTypeBuilder,569,0.05
com.google.javascript.jscomp.FunctionTypeBuilder,570,0.05
com.google.javascript.jscomp.FunctionTypeBuilder,497,0.05
com.google.javascript.jscomp.FunctionTypeBuilder,498,0.05
com.google.javascript.jscomp.FunctionTypeBuilder,501,0.05
com.google.javascript.jscomp.FunctionTypeBuilder,502,0.05
com.google.javascript.jscomp.FunctionTypeBuilder,503,0.05
com.google.javascript.jscomp.FunctionTypeBuilder,504,0.05
com.google.javascript.jscomp.FunctionTypeBuilder,516,0.05
com.google.javascript.jscomp.FunctionTypeBuilder,523,0.05
com.google.javascript.jscomp.FunctionTypeBuilder,528,0.05
com.google.javascript.jscomp.FunctionTypeBuilder,531,0.05
com.google.javascript.jscomp.FunctionTypeBuilder,550,0.05
com.google.javascript.jscomp.FunctionTypeBuilder,565,0.05
com.google.javascript.jscomp.FunctionTypeBuilder,598,0.05
com.google.javascript.jscomp.FunctionTypeBuilder,599,0.05
com.google.javascript.jscomp.FunctionTypeBuilder,624,0.05
com.google.javascript.jscomp.FunctionTypeBuilder,332,0.05
com.google.javascript.jscomp.LinkedFlowScope,103,0.05
com.google.javascript.jscomp.LinkedFlowScope,104,0.05
com.google.javascript.jscomp.LinkedFlowScope,105,0.05
com.google.javascript.jscomp.LinkedFlowScope,106,0.05
com.google.javascript.jscomp.LinkedFlowScope,107,0.05
com.google.javascript.rhino.JSDocInfo,816,0.05
com.google.javascript.jscomp.parsing.JsDocInfoParser,1547,0.05
com.google.javascript.rhino.JSDocInfo,942,0.05
com.google.javascript.jscomp.parsing.JsDocInfoParser,1556,0.05
com.google.javascript.jscomp.parsing.JsDocInfoParser,1544,0.05
com.google.javascript.jscomp.parsing.JsDocInfoParser,1545,0.05
com.google.javascript.jscomp.parsing.JsDocInfoParser,1553,0.05
com.google.javascript.rhino.JSDocInfo,755,0.05
com.google.javascript.rhino.JSDocInfo,756,0.05
com.google.javascript.rhino.JSDocInfo,757,0.05
com.google.javascript.rhino.JSDocInfo,759,0.05
com.google.javascript.rhino.JSDocInfo,760,0.05
com.google.javascript.rhino.JSDocInfo,761,0.05
com.google.javascript.rhino.JSDocInfoBuilder,233,0.05
com.google.javascript.rhino.JSDocInfoBuilder,234,0.05
com.google.javascript.jscomp.parsing.JsDocInfoParser,585,0.05
com.google.javascript.jscomp.parsing.JsDocInfoParser,586,0.05
com.google.javascript.jscomp.parsing.JsDocInfoParser,587,0.05
com.google.javascript.jscomp.parsing.JsDocInfoParser,588,0.05
com.google.javascript.rhino.JSDocInfoBuilder,190,0.05
com.google.javascript.rhino.JSDocInfoBuilder,196,0.05
com.google.javascript.rhino.JSDocInfoBuilder,231,0.05
com.google.javascript.jscomp.parsing.JsDocInfoParser,601,0.05
com.google.javascript.jscomp.parsing.JsDocInfoParser,603,0.05
com.google.javascript.jscomp.parsing.JsDocInfoParser,628,0.05
com.google.javascript.jscomp.parsing.JsDocInfoParser,630,0.05
com.google.javascript.jscomp.parsing.JsDocInfoParser,646,0.05
com.google.javascript.jscomp.parsing.JsDocInfoParser,649,0.05
com.google.javascript.jscomp.parsing.JsDocInfoParser,1542,0.05
com.google.javascript.jscomp.parsing.JsDocInfoParser,1543,0.05
com.google.javascript.jscomp.parsing.JsDocInfoParser,1560,0.05
com.google.javascript.jscomp.parsing.JsDocInfoParser,576,0.05
com.google.javascript.jscomp.parsing.JsDocInfoParser,579,0.05
com.google.javascript.jscomp.parsing.JsDocInfoParser,1093,0.05
com.google.javascript.jscomp.parsing.JsDocInfoParser,1094,0.05
com.google.javascript.jscomp.parsing.JsDocInfoParser,1095,0.05
com.google.javascript.jscomp.parsing.JsDocInfoParser,1097,0.05
com.google.javascript.jscomp.parsing.JsDocInfoParser,1098,0.05
com.google.javascript.jscomp.parsing.JsDocInfoParser,1100,0.05
com.google.javascript.jscomp.parsing.JsDocInfoParser,1102,0.05
com.google.javascript.jscomp.parsing.JsDocInfoParser,1527,0.05
com.google.javascript.jscomp.parsing.JsDocInfoParser,1529,0.05
com.google.javascript.jscomp.parsing.JsDocInfoParser,1531,0.05
com.google.javascript.jscomp.parsing.JsDocInfoParser,1532,0.05
com.google.javascript.jscomp.parsing.JsDocInfoParser,1533,0.05
com.google.javascript.jscomp.parsing.JsDocInfoParser,591,0.049
com.google.javascript.jscomp.parsing.JsDocInfoParser,592,0.049
com.google.javascript.jscomp.parsing.JsDocInfoParser,593,0.049
com.google.javascript.jscomp.parsing.JsDocInfoParser,597,0.049
com.google.javascript.jscomp.parsing.JsDocInfoParser,641,0.049
com.google.javascript.jscomp.parsing.JsDocInfoParser,569,0.049
com.google.javascript.jscomp.parsing.JsDocInfoParser,570,0.049
com.google.javascript.jscomp.parsing.JsDocInfoParser,571,0.049
com.google.javascript.jscomp.parsing.JsDocInfoParser,572,0.049
com.google.javascript.jscomp.parsing.JsDocInfoParser,573,0.049
com.google.javascript.jscomp.parsing.JsDocInfoParser,575,0.049
com.google.javascript.jscomp.ControlFlowAnalysis,652,0.049
com.google.javascript.jscomp.ControlFlowAnalysis,344,0.049
